id,lng,lat,tract2,tract,Year,City,LACity,Community_Name,Detailed_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totYouthFamHH,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
74,-118.4556425,34.26903489,70,70,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,28,0,0,0,1,1,0,0,2,0,2,4,5,3,0,4,7,10,0,0,0,0,0,0,0,0,0,0,3,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
75,-118.442855,34.27483068,71,71,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,18,0,0,0,1,18,0,0,2,0,21,6,3,3,0,44,10,6,0,0,1,0,0,0,0,2,0,0,3,0,42,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,81
76,-118.4489309,34.26048752,72,72,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
77,-118.4664647,34.25403819,73,73,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,0,0,0,0,1,3,0,0,10,7,7,0,2,16,13,15,0,4,1,0,0,0,0,2,1,1,0,0,14,12,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
78,-118.4654708,34.26240693,74,74,2017,Los Angeles,1,Mission Hills,Mission Hills NC,2,3,7,18,39,29,0,0,0,0,1,14,0,0,2,0,0,2,7,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
79,-118.48232,34.26466189,75,75,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,3,12,18,38,29,0,0,0,0,1,6,0,0,2,0,1,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
80,-118.4840672,34.25413616,76,76,2017,Los Angeles,1,North Hills,North Hills West NC,2,3,12,18,46,29,0,0,0,0,1,0,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
81,-118.4911878,34.26827677,77,77,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-118.5117052,34.27578218,78,78,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
83,-118.5193222,34.26766595,79,79,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
84,-118.5495729,34.26349264,80,80,2017,Los Angeles,1,Northridge,Northridge West NC,2,5,12,27,38,30,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
85,-118.5380754,34.25273295,81,81,2017,Los Angeles,1,Northridge,Northridge East NC,2,5,12,18,45,30,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
86,-118.5344947,34.26983057,82,82,2017,Los Angeles,1,Northridge,Northridge East NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-118.5181014,34.26162385,83,83,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,30,7,0,0,0,1,3,0,0,0,1,1,1,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
88,-118.5137836,34.25455101,84,84,2017,Los Angeles,1,Northridge,Northridge East NC,2,5,12,18,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-118.4944953,34.25649722,85,85,2017,Los Angeles,1,Granada Hills,Granada Hills South NC,2,5,12,18,38,29,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
90,-118.5885993,34.2668913,86,86,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
91,-118.565223,34.26593999,87,87,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
92,-118.6155049,34.26534458,88,88,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-118.6012139,34.26002874,89,89,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-118.6056383,34.25312296,90,90,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,38,30,0,0,0,0,1,0,0,0,2,1,4,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
95,-118.6520086,34.22728352,91,91,2017,Los Angeles,1,West Hills,West Hills NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,2,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
96,-118.6103532,34.22755287,92,92,2017,Los Angeles,1,West Hills,West Hills NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
97,-118.6030267,34.22865532,93,93,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,5,3,27,45,30,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
98,-118.5921273,34.22675966,94,94,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,18,0,1,0,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
99,-118.6480985,34.23813171,95,95,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-118.6149848,34.24555126,96,96,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,45,30,0,0,0,1,1,0,0,0,2,2,15,5,0,3,4,31,9,0,0,0,0,0,0,0,0,2,0,0,3,3,30,8,0,0,0,63,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,180,0,0,180,227
101,-118.5596769,34.24583961,97,97,2017,Los Angeles,1,Northridge,Northridge West NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,3,1,3,0,1,5,2,6,0,2,0,0,0,0,0,0,0,0,0,0,4,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
102,-118.5756967,34.24265628,98,98,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,45,30,15,0,0,1,1,0,0,0,2,3,20,0,0,3,5,42,0,0,0,0,1,0,0,0,0,2,0,0,3,5,40,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,51,0,11,0,11,62
103,-118.5927174,34.25381817,99,99,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,1,0,6,0,0,2,0,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
104,-118.5678309,34.2539358,100,100,2017,Los Angeles,1,Chatsworth,Chatsworth NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,0,1,4,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
105,-118.5616187,34.2274474,101,101,2017,Los Angeles,1,Northridge,Northridge South NC,2,3,12,27,45,30,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
106,-118.5864896,34.23415808,102,102,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,1,0,16,0,0,2,0,34,0,0,0,0,1,0,0,0,0,2,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
107,-118.5848342,34.22483498,103,103,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-118.5105792,34.23985913,104,104,2017,Los Angeles,1,Northridge,Northridge East NC,2,3,12,18,45,30,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
109,-118.5264837,34.24644895,105,105,2017,Los Angeles,1,Northridge,Northridge East NC,2,5,12,18,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-118.5221287,34.23890557,106,106,2017,Los Angeles,1,Northridge,Northridge East NC,2,3,12,18,45,30,0,0,0,0,1,0,0,0,4,1,2,0,0,6,2,4,0,0,0,0,0,0,0,1,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
111,-118.5392127,34.24438104,107,107,2017,Los Angeles,1,Northridge,Northridge East NC,2,3,12,27,45,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
112,-118.5407502,34.23376389,108,108,2017,Los Angeles,1,Northridge,Northridge South NC,2,3,12,27,45,30,0,0,0,1,1,3,0,0,1,0,6,5,0,2,0,13,9,0,0,0,0,0,0,0,0,1,0,0,1,0,12,8,0,0,0,30,88,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,97,0,0,97,123
113,-118.546571,34.24168597,109,109,2017,Los Angeles,1,Northridge,Northridge West NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-118.5495854,34.22666405,110,110,2017,Los Angeles,1,Northridge,Northridge South NC,2,3,12,27,45,30,0,0,0,0,1,1,0,0,0,3,5,0,0,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
115,-118.5136837,34.22453462,111,111,2017,Los Angeles,1,Northridge,Northridge South NC,2,3,12,18,45,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
116,-118.5320109,34.22525576,112,112,2017,Los Angeles,1,Northridge,Northridge South NC,2,3,12,18,45,30,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
117,-118.5418817,34.22505069,113,113,2017,Los Angeles,1,Northridge,Northridge South NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
118,-118.4598667,34.23973238,114,114,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,7,18,46,29,0,0,0,0,1,0,0,0,1,0,1,4,3,2,0,2,7,6,0,0,0,0,0,0,0,0,0,0,1,0,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
119,-118.4578018,34.24608902,115,115,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,7,18,46,29,0,0,0,0,1,3,0,0,0,4,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
120,-118.4708469,34.24419211,116,116,2017,Los Angeles,1,North Hills,North Hills West NC,2,3,7,18,46,29,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
121,-118.4760187,34.24359381,117,117,2017,Los Angeles,1,North Hills,North Hills West NC,2,3,12,18,46,29,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
122,-118.4910122,34.2422886,118,118,2017,Los Angeles,1,North Hills,North Hills West NC,2,3,12,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-118.4988384,34.23567806,119,119,2017,Los Angeles,1,Northridge,Northridge East NC,2,3,12,18,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-118.4927446,34.22721716,120,120,2017,Los Angeles,1,North Hills,North Hills West NC,2,3,12,18,46,29,0,0,0,0,1,10,0,0,6,0,6,1,8,10,0,13,2,15,0,0,0,0,0,1,0,1,0,0,9,0,12,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49
125,-118.4784492,34.22728147,121,121,2017,Los Angeles,1,North Hills,North Hills West NC,2,3,12,18,46,29,15,1,0,0,1,14,0,0,0,0,5,0,5,0,0,10,0,10,0,0,0,0,0,0,0,1,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
126,-118.4702188,34.23388393,122,122,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,7,18,46,29,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
127,-118.4701082,34.23049332,123,123,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,6,18,46,29,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
128,-118.4709542,34.22437633,124,124,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,6,18,46,29,10,0,0,0,1,28,0,0,0,0,0,15,2,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
129,-118.461087,34.2336863,125,125,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,7,18,46,29,0,0,0,0,1,9,0,0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
130,-118.4620542,34.22963262,126,126,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,6,18,46,29,0,0,0,1,1,12,0,0,4,0,0,0,1,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,20,0,15,0,15,35
131,-118.4620004,34.22509934,127,127,2017,Los Angeles,1,North Hills,North Hills East NC,2,3,6,18,46,29,0,0,0,0,1,47,0,0,0,0,0,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71
132,-118.4167246,34.23217801,128,128,2017,Los Angeles,1,Arleta,Arleta NC,2,3,6,18,39,29,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
133,-118.4289478,34.24654121,129,129,2017,Los Angeles,1,Arleta,Arleta NC,2,3,6,18,39,29,0,0,0,0,1,1,0,0,1,0,1,3,5,2,0,2,5,10,0,0,0,0,0,0,0,0,0,0,1,0,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
134,-118.4404085,34.24728572,130,130,2017,Los Angeles,1,Arleta,Arleta NC,2,3,6,18,39,29,0,0,0,0,1,8,0,0,0,0,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
135,-118.4418305,34.25775268,131,131,2017,Los Angeles,1,Arleta,Arleta NC,2,3,6,18,39,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
136,-118.451744,34.24648681,132,132,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,43,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
137,-118.4545504,34.23890882,133,133,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
138,-118.451437,34.23377886,134,134,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
139,-118.4448497,34.23709392,135,135,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,8,0,0,0,1,2,0,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
140,-118.4470807,34.24037628,136,136,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,-118.4350914,34.2400811,137,137,2017,Los Angeles,1,Arleta,Arleta NC,2,3,6,18,39,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,-118.4261365,34.21943829,138,138,2017,Los Angeles,1,Arleta,Arleta NC,2,3,6,18,39,29,2,0,0,0,1,3,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
143,-118.4292457,34.23471923,139,139,2017,Los Angeles,1,Arleta,Arleta NC,2,3,6,18,39,29,0,0,0,0,1,3,0,0,0,1,0,0,8,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
144,-118.4419527,34.22943628,140,140,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,6,0,0,0,1,0,0,0,1,0,3,0,1,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
145,-118.4629392,34.21835862,141,141,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,0,0,0,0,1,2,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
146,-118.4546703,34.21656754,142,142,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,0,1,0,1,1,1,0,0,2,1,1,0,5,3,2,2,0,10,0,0,0,0,0,0,0,0,0,0,3,2,2,0,10,0,0,54,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,154,0,0,154,172
147,-118.4510055,34.21507062,143,143,2017,Los Angeles,1,Panorama City,Panorama City NC,2,3,6,18,46,29,7,0,0,0,1,6,0,0,3,2,0,0,3,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
